2009-01-01 00:10:00;-3.495734;-1.730000;-6.980000;99.687111;1.604406;238.904724;1019.535828;1958.559448;5.410000;0.020000
2009-01-02 00:00:00;-1.538750;0.430000;-5.030000;97.949638;1.342847;147.507233;1019.520752;1706.118042;8.080000;0.000000
2009-01-03 00:00:00;-4.880140;-0.820000;-8.810000;93.956879;1.512430;235.766525;1018.331299;1831.708374;7.580000;0.000000
2009-01-04 00:00:00;-0.132847;0.380000;-0.840000;98.883453;2.942640;249.542343;1008.820862;1972.486084;10.710000;7.919998
2009-01-05 00:00:00;-2.226320;0.050000;-6.700000;94.024925;1.627986;79.843452;1011.763794;1983.027832;7.090000;1.100002
2009-01-06 00:00:00;-7.903333;-4.430000;-11.400000;83.733002;0.876528;123.200058;1016.935120;2000.000000;4.930000;0.000000
2009-01-07 00:00:00;-7.755280;-4.150000;-12.740000;98.362869;1.768542;221.544891;1013.331787;1756.069458;8.680000;0.139999
2009-01-08 00:00:00;-5.337778;-4.110000;-8.450000;99.659248;0.542153;162.749084;1021.591675;1405.041626;3.220000;0.029999
2009-01-09 00:00:00;-7.129792;-1.730000;-11.040000;96.570076;0.351806;162.776627;1021.544067;2000.000000;2.010000;0.000000
2009-01-10 00:00:00;-6.142847;-0.540000;-9.760000;87.859093;0.477708;171.412994;1019.920166;2000.000000;2.470000;0.000000
2009-01-11 00:00:00;-3.050834;3.370000;-7.760000;73.313538;1.040764;176.858780;1020.138916;2000.000000;5.910000;0.000000
2009-01-12 00:00:00;2.800695;6.850000;-2.070000;51.279518;2.266111;183.866043;1011.450195;2000.000000;12.200000;0.010002
2009-01-13 00:00:00;4.035455;5.400000;3.060000;92.606941;2.447412;208.145538;1004.446472;2000.000000;11.810000;0.799999
2009-01-14 00:00:00;2.992499;3.590000;2.450000;99.784576;1.741041;232.197342;1005.546448;1631.361084;6.040000;0.880001
2009-01-15 00:00:00;2.439097;5.530000;-0.160000;94.864891;1.236250;163.584045;1012.217041;1637.951416;5.630000;0.000000
2009-01-16 00:00:00;0.756181;3.140000;-1.050000;90.103081;1.437500;114.748116;1012.253479;2000.000000;5.810000;0.000000
2009-01-17 00:00:00;4.014305;7.360000;1.410000;96.568138;1.510348;167.754639;1006.923401;2000.000000;8.280000;0.899998
2009-01-18 00:00:00;4.793471;7.160000;2.830000;96.067322;2.693194;196.675461;992.063599;2000.000000;11.890000;1.720001
2009-01-19 00:00:00;4.540973;8.500000;1.860000;94.897339;2.729722;172.169510;983.713867;2000.000000;15.500000;0.809998
2009-01-20 00:00:00;3.778543;6.280000;0.830000;84.626526;2.506389;200.379639;986.763977;2000.000000;14.230000;0.560005
2009-01-21 00:00:00;2.257847;5.890000;-0.100000;89.246178;0.875694;166.607498;997.212891;2000.000000;4.200000;0.000000
2009-01-22 00:00:00;3.066180;5.900000;-0.110000;82.633476;2.205347;153.159683;990.500427;2000.000000;16.280001;0.239998
2009-01-23 00:00:00;4.012499;6.460000;2.560000;98.316307;3.019375;164.783630;966.876404;2000.000000;17.559999;4.879997
2009-01-24 00:00:00;3.236597;4.410000;1.630000;99.365417;2.777361;239.803604;978.835693;2000.000000;13.000000;0.200005
2009-01-25 00:00:00;3.041666;7.230000;1.190000;86.303062;1.441597;151.945053;990.159607;2000.000000;7.790000;0.000000
2009-01-26 00:00:00;1.055069;4.830000;-0.900000;90.734032;2.440208;85.373077;994.739990;2000.000000;8.290000;0.000000
2009-01-27 00:00:00;0.124236;1.300000;-1.150000;97.561539;1.366944;57.056030;1005.703430;1995.118042;5.190000;0.000000
2009-01-28 00:00:00;-0.487500;2.950000;-2.530000;95.269012;1.478472;83.374321;1010.855591;1491.611084;5.280000;0.000000
2009-01-29 00:00:00;-0.634931;2.170000;-2.700000;85.707001;2.436042;92.608810;1013.858093;2000.000000;8.580000;0.000000
2009-01-30 00:00:00;-0.843472;2.560000;-2.800000;87.367035;2.891736;82.784393;1015.557739;2000.000000;10.530000;0.000000
2009-01-31 00:00:00;-0.170139;1.620000;-2.170000;77.042625;3.280348;81.315552;1012.549377;2000.000000;12.270000;0.000000
2009-02-01 00:00:00;-2.050694;-0.020000;-4.000000;80.080818;3.295417;64.834595;1005.216553;1998.319458;12.090000;0.379997
2009-02-02 00:00:00;1.121458;3.620000;-1.460000;78.858665;4.161528;82.665764;994.875000;2000.000000;14.940000;0.019997
2009-02-03 00:00:00;2.564861;6.600000;0.000000;90.041237;1.192986;180.530060;991.125000;2000.000000;6.680000;0.000000
2009-02-04 00:00:00;1.065625;1.580000;0.390000;99.760490;0.864861;178.754379;989.376709;1969.131958;3.850000;0.160004
2009-02-05 00:00:00;4.447639;9.060000;0.770000;93.948402;1.148056;136.017242;986.016602;2000.000000;6.840000;0.239998
2009-02-06 00:00:00;6.201111;10.570000;3.050000;91.738464;0.905695;141.783798;983.886047;2000.000000;5.390000;0.000000
2009-02-07 00:00:00;2.652084;4.520000;0.130000;99.702934;1.380764;248.156952;981.671997;1965.229126;7.640000;1.430000
2009-02-08 00:00:00;0.772658;4.150000;-0.890000;98.982262;2.203357;236.681000;992.709229;2000.000000;10.440000;1.360001
2009-02-09 00:00:00;1.403333;3.090000;-0.380000;98.079498;1.520417;160.636368;994.446289;2000.000000;9.320000;0.959999
2009-02-10 00:00:00;3.447152;7.580000;0.260000;99.771629;3.062361;211.147644;979.553711;2000.000000;15.650000;5.279999
2009-02-11 00:00:00;2.057848;4.470000;0.300000;94.594734;3.307431;288.531250;1001.733276;2000.000000;11.980000;0.230003
2009-02-12 00:00:00;0.729584;3.330000;-0.870000;94.862633;2.223333;300.695526;1008.637695;1995.458374;9.550000;0.750000
2009-02-13 00:00:00;0.562917;1.010000;0.130000;99.736786;2.037153;269.427704;1009.649719;1995.486084;8.890000;4.419998
2009-02-14 00:00:00;-0.280417;3.090000;-3.200000;86.714722;1.461042;268.487976;1016.768005;2000.000000;8.630000;0.080002
2009-02-15 00:00:00;-1.383264;1.070000;-4.170000;98.483551;2.432431;226.107574;1017.213867;2000.000000;9.420000;1.599998
