2011-01-01 00:10:00;1.702587;3.390000;0.410000;98.560516;2.481399;263.307617;1010.608093;1865.468506;8.310000;0.060001
2011-01-02 00:00:00;0.894930;2.550000;-0.250000;92.979370;2.245139;280.390686;1012.718994;2000.000000;7.810000;0.790001
2011-01-03 00:00:00;-0.544722;0.130000;-1.090000;99.529694;1.907916;240.720566;1013.697144;1831.847168;7.550000;0.020000
2011-01-04 00:00:00;-0.051119;2.250000;-2.800000;88.504166;1.771958;204.288055;1008.689270;2000.000000;8.390000;0.369999
2011-01-05 00:00:00;-2.413611;1.520000;-4.190000;77.380341;1.423194;150.886108;1000.772156;2000.000000;8.380000;0.000000
2011-01-06 00:00:00;4.267361;8.050000;1.800000;97.124184;1.893751;186.775330;987.569031;2000.000000;12.080000;1.530000
2011-01-07 00:00:00;4.302987;7.900000;2.520000;99.803864;1.406111;161.248291;996.711243;2000.000000;8.860000;0.710000
2011-01-08 00:00:00;9.211319;12.480000;6.390000;90.028107;2.802361;185.895340;994.448914;2000.000000;19.350000;1.030000
2011-01-09 00:00:00;4.680209;8.230000;1.230000;90.603790;2.240417;226.664703;1001.479248;2000.000000;9.620000;1.020000
2011-01-10 00:00:00;1.343333;4.720000;-0.540000;88.375854;1.266389;175.018753;1011.300049;2000.000000;5.000000;0.000000
2011-01-11 00:00:00;1.913403;5.210000;-1.770000;87.772606;2.213334;165.424805;999.288086;1999.618042;12.470000;0.040000
2011-01-12 00:00:00;4.819723;7.710000;3.570000;94.187378;2.529721;224.020218;1004.005737;2000.000000;10.560000;1.820000
2011-01-13 00:00:00;9.561665;10.910000;7.860000;99.842155;2.451736;238.135910;1000.772339;1997.381958;12.660000;3.560000
2011-01-14 00:00:00;10.582989;11.780000;8.520000;96.779198;4.319583;234.636749;1002.042542;2000.000000;18.950001;1.130000
2011-01-15 00:00:00;9.146807;9.910000;8.270000;82.373260;3.854791;233.958359;1010.257568;2000.000000;13.190000;0.070000
2011-01-16 00:00:00;9.289863;11.940000;7.050000;79.711929;2.486875;205.330475;1013.858704;2000.000000;11.540000;0.000000
2011-01-17 00:00:00;7.843680;10.420000;5.390000;84.936325;1.535972;191.133347;1013.009521;2000.000000;8.980000;0.010000
2011-01-18 00:00:00;5.747638;9.250000;3.830000;91.508751;1.890417;237.347382;1014.392334;2000.000000;10.690000;1.550000
2011-01-19 00:00:00;3.189861;5.250000;1.090000;92.652390;1.968125;286.563477;1019.333557;2000.000000;10.490000;0.520000
2011-01-20 00:00:00;0.886364;2.420000;-0.390000;89.112114;1.533566;251.111664;1021.516296;2000.000000;6.600000;0.840000
2011-01-21 00:00:00;-0.584583;1.210000;-2.170000;90.019875;1.327917;271.372864;1025.846191;2000.000000;5.160000;0.070000
2011-01-22 00:00:00;2.151181;3.680000;0.310000;99.085442;0.724236;222.059128;1021.946045;1802.222168;3.880000;0.400001
2011-01-23 00:00:00;3.086389;5.200000;0.630000;97.364693;1.567431;293.359497;1017.731140;1991.604126;6.800000;0.000000
2011-01-24 00:00:00;3.415208;4.810000;1.960000;97.096062;1.854098;288.674957;1014.921997;2000.000000;6.660000;0.139999
