2013-01-01 00:10:00;6.278321;8.800000;3.470000;93.178329;2.946573;227.682846;995.665100;2000.000000;12.410000;1.459999
2013-01-02 00:00:00;5.291736;6.740000;3.690000;88.844971;2.970626;238.138046;1011.712585;2000.000000;9.760000;0.060001
2013-01-03 00:00:00;8.633402;10.730000;5.810000;94.500847;3.661111;250.616776;1019.416016;2000.000000;12.590000;0.020000
2013-01-04 00:00:00;9.189165;9.910000;8.180000;95.860840;3.630208;266.529907;1024.194336;2000.000000;12.750000;0.209999
2013-01-05 00:00:00;7.996043;8.480000;6.770000;90.460358;2.698194;273.477020;1023.694214;2000.000000;10.180000;0.000000
2013-01-06 00:00:00;7.716666;8.930000;6.530000;91.803734;2.520347;269.169128;1020.494690;2000.000000;9.740000;0.000000
2013-01-07 00:00:00;7.437363;7.960000;6.930000;91.718597;1.619931;247.202332;1019.139526;2000.000000;6.400000;0.000000
2013-01-08 00:00:00;6.555804;7.330000;5.430000;90.286766;2.454616;240.743942;1015.899475;2000.000000;8.910000;0.010000
2013-01-09 00:00:00;5.488750;6.880000;5.110000;96.670021;2.948125;240.153152;1010.539307;2000.000000;10.280000;0.410000
2013-01-10 00:00:00;4.228473;6.320000;-0.290000;88.858032;2.316319;224.822891;1003.727112;2000.000000;9.080000;0.590000
2013-01-11 00:00:00;-0.211250;0.850000;-1.350000;79.604507;0.989722;241.738632;1008.066406;2000.000000;5.270000;0.000000
2013-01-12 00:00:00;-0.674514;0.820000;-2.970000;79.986946;1.384236;113.725075;1010.010193;2000.000000;5.320000;0.000000
2013-01-13 00:00:00;-2.712638;-0.860000;-4.750000;84.363510;1.640486;57.048740;1010.086914;2000.000000;6.710000;0.080000
2013-01-14 00:00:00;-3.781389;-2.540000;-6.070000;85.321243;1.082917;175.279297;1004.940002;2000.000000;6.300000;0.100000
2013-01-15 00:00:00;-4.662084;-3.390000;-6.290000;91.859230;2.182569;76.292915;998.455505;1967.979126;7.150000;1.549999
2013-01-16 00:00:00;-4.292222;-3.470000;-4.900000;97.138115;1.262569;115.392174;1001.826416;2000.000000;5.350000;0.130001
2013-01-17 00:00:00;-3.582985;-2.180000;-5.200000;96.250542;1.383056;214.936935;1008.688477;2000.000000;5.990000;0.420000
2013-01-18 00:00:00;-2.328125;-0.920000;-3.560000;87.405899;2.291458;75.148125;1002.685120;2000.000000;10.300000;0.009998
2013-01-19 00:00:00;-5.023888;-3.680000;-6.290000;74.402794;3.806666;81.628487;992.789185;2000.000000;13.280000;0.000000
2013-01-20 00:00:00;-5.334236;-3.790000;-6.580000;85.367867;4.018751;75.794685;989.001282;1999.020874;13.270000;0.560001
2013-01-21 00:00:00;-4.035208;-3.560000;-4.390000;94.314568;3.195417;85.108429;990.688599;1976.270874;9.910000;0.740000
